order_id,order_date,customer_name,city,category,product_id,sales,profit
CA-2018-120474,12/1/2018,Resi Pölking,Madison,Furniture,FUR-CH-10001854,2807.84,673.8816
CA-2018-120544,11/23/2018,Saphhira Shifley,Mesquite,Furniture,FUR-FU-10001940,6.368,-2.5472
CA-2018-120670,11/2/2018,Julie Kriz,Fort Lauderdale,Technology,TEC-AC-10004171,799.92,239.976
CA-2018-120768,12/19/2018,Irene Maddox,Florence,Furniture,FUR-CH-10000513,1819.86,163.7874
CA-2018-120775,10/3/2018,Russell D'Ascenzo,Dallas,Furniture,FUR-FU-10000758,31.776,-19.0656
CA-2018-120838,3/23/2018,Patrick O'Donnell,Los Angeles,Office Supplies,OFF-ST-10000585,330.4,85.904
CA-2018-120852,12/20/2018,William Brown,Grand Prairie,Office Supplies,OFF-AP-10001563,19.432,-49.5516
CA-2018-120887,9/27/2018,Thomas Seio,Hackensack,Furniture,FUR-FU-10001588,87.54,37.6422
CA-2018-120950,11/6/2018,George Ashbrook,Columbus,Office Supplies,OFF-PA-10000587,43.68,20.9664
CA-2018-121006,11/10/2018,Sam Craven,Midland,Furniture,FUR-CH-10004997,563.94,112.788
CA-2018-121167,11/28/2018,Mary O'Rourke,Freeport,Office Supplies,OFF-BI-10003676,17.248,6.0368
CA-2018-121286,11/4/2018,Odella Nelson,Cary,Office Supplies,OFF-AP-10004859,58.24,5.096
CA-2018-121573,11/3/2018,Speros Goranitis,New York City,Office Supplies,OFF-BI-10000666,48.896,18.336
CA-2018-121629,11/28/2018,Brian Thompson,Houston,Technology,TEC-MA-10004679,998.85,-199.77
CA-2018-121664,5/6/2018,Harold Pawlan,Los Angeles,Office Supplies,OFF-BI-10003684,140.736,52.776
CA-2018-121727,8/19/2018,Jim Karlsson,Columbus,Office Supplies,OFF-AR-10004930,10.72,1.742
CA-2018-121762,2/14/2018,Marina Lichtenstein,Seattle,Office Supplies,OFF-AP-10001293,81.96,22.9488
CA-2018-121769,4/8/2018,John Stevenson,Toledo,Furniture,FUR-TA-10004442,172.11,-94.6605
CA-2018-122070,4/22/2018,Aaron Hawkins,Troy,Office Supplies,OFF-BI-10004970,9.912,3.3453
CA-2018-122217,11/24/2018,Harold Pawlan,Virginia Beach,Furniture,FUR-FU-10002045,111.15,48.906
CA-2018-122336,4/13/2018,Jonathan Doherty,Philadelphia,Office Supplies,OFF-AR-10000122,17.856,1.116
CA-2018-122567,2/16/2018,Michael Nguyen,Dallas,Office Supplies,OFF-AP-10001303,7.96,-13.93
CA-2018-122588,11/25/2018,Andy Reiter,Woonsocket,Furniture,FUR-FU-10001095,52.96,20.1248
CA-2018-122609,11/12/2018,Darren Powers,Carrollton,Furniture,FUR-FU-10004587,25.128,-6.9102
CA-2018-122679,7/22/2018,Alejandro Ballentine,Los Angeles,Office Supplies,OFF-AR-10004757,19.68,6.4944
CA-2018-122749,12/3/2018,Nathan Gelder,Oklahoma City,Technology,TEC-PH-10003811,479.96,134.3888
CA-2018-122882,9/7/2018,Sean Braxton,Philadelphia,Furniture,FUR-FU-10000758,42.368,8.4736
CA-2018-122931,9/29/2018,Suzanne McNair,Philadelphia,Furniture,FUR-TA-10004147,67.176,-20.1528
CA-2018-123064,6/30/2018,Russell Applegate,Chicago,Office Supplies,OFF-AR-10004582,5.248,1.64
CA-2018-123127,9/8/2018,Stefania Perrino,Long Beach,Office Supplies,OFF-AP-10001962,16.78,4.195
CA-2018-123225,7/11/2018,Michael Nguyen,El Paso,Office Supplies,OFF-PA-10000552,10.368,3.6288
CA-2018-123253,8/22/2018,Deanra Eno,Lakewood,Office Supplies,OFF-AR-10002804,3.912,1.0269
CA-2018-123260,8/26/2018,Frank Merwin,Los Angeles,Technology,TEC-AC-10002323,176.8,22.984
CA-2018-123295,7/18/2018,Adrian Hane,Tucson,Furniture,FUR-CH-10002372,259.136,-25.9136
CA-2018-123316,10/13/2018,Sibella Parks,Mount Vernon,Office Supplies,OFF-BI-10002764,7.752,2.8101
CA-2018-123323,11/7/2018,Lena Hernandez,San Francisco,Office Supplies,OFF-BI-10003684,123.144,46.179
CA-2018-123344,9/24/2018,Julia Dunbar,San Francisco,Office Supplies,OFF-ST-10001713,211.96,8.4784
CA-2018-123400,2/2/2018,Eric Barreto,Saint Petersburg,Office Supplies,OFF-BI-10000666,18.336,-12.224
CA-2018-123477,1/18/2018,David Wiener,Springfield,Office Supplies,OFF-AP-10000692,64.864,6.4864
CA-2018-123498,11/7/2018,Tamara Chand,Houston,Office Supplies,OFF-BI-10000632,26.046,-44.2782
CA-2018-123855,6/18/2018,Mick Crebagga,Los Angeles,Technology,TEC-PH-10000215,139.8,12.2325
CA-2018-123925,12/17/2018,Roy Französisch,Columbus,Office Supplies,OFF-AR-10002952,40.05,11.214
CA-2018-124023,4/7/2018,Pauline Johnson,Mobile,Furniture,FUR-FU-10004415,8.96,2.7776
CA-2018-124079,12/13/2018,Randy Ferguson,Phoenix,Furniture,FUR-FU-10002553,87.96,7.6965
CA-2018-124247,12/16/2018,Stefanie Holloman,Sacramento,Furniture,FUR-CH-10001854,1403.92,70.196
CA-2018-124394,10/17/2018,Tracy Blumstein,Beaumont,Office Supplies,OFF-BI-10003676,10.78,-17.248
CA-2018-124429,5/27/2018,Maya Herman,San Diego,Furniture,FUR-TA-10002607,567.12,-28.356
CA-2018-124464,7/14/2018,Shirley Schmidt,Newark,Office Supplies,OFF-AP-10000576,39.48,11.0544
CA-2018-124478,8/8/2018,Matt Abelman,Trenton,Furniture,FUR-FU-10002088,53.88,22.6296
CA-2018-124513,9/21/2018,Sara Luxemburg,New York City,Office Supplies,OFF-AR-10002956,66.03,17.1678
CA-2018-124618,5/2/2018,Cari Schnelling,Lakeland,Technology,TEC-CO-10004202,479.984,89.997
CA-2018-124646,6/22/2018,Dianna Vittorini,Minneapolis,Office Supplies,OFF-ST-10001097,501.81,0
CA-2018-124688,8/27/2018,Corey Catlett,Springfield,Furniture,FUR-FU-10002456,29.12,12.5216
CA-2018-124702,11/18/2018,Maya Herman,Seattle,Furniture,FUR-FU-10003553,137.54,55.016
CA-2018-124709,7/27/2018,Giulietta Weimer,San Francisco,Technology,TEC-AC-10002842,238,38.08
CA-2018-124723,8/5/2018,Gary Zandusky,Texas City,Furniture,FUR-TA-10001307,489.23,41.934
CA-2018-124730,11/26/2018,Lynn Smith,Utica,Office Supplies,OFF-BI-10001031,17.088,5.7672
CA-2018-124737,8/23/2018,Arthur Prichep,Denver,Furniture,FUR-FU-10003274,4.224,1.2672
CA-2018-124807,7/12/2018,Max Engle,Chicago,Office Supplies,OFF-PA-10001526,35.856,12.9978
CA-2018-124856,9/29/2018,Lisa DeCherney,New York City,Furniture,FUR-FU-10000521,117.36,36.3816
CA-2018-125136,9/28/2018,Keith Dawkins,Fayetteville,Office Supplies,OFF-PA-10001457,96.256,31.2832
CA-2018-125150,5/16/2018,Pauline Webber,Los Angeles,Furniture,FUR-CH-10002439,232.88,17.466
CA-2018-125171,9/3/2018,Allen Goldenen,New York City,Office Supplies,OFF-LA-10001175,14.4,7.056
CA-2018-125514,9/21/2018,Brian Moss,Omaha,Office Supplies,OFF-AP-10000358,25.96,7.5284
CA-2018-125542,12/5/2018,Nona Balk,Philadelphia,Office Supplies,OFF-EN-10000056,348.488,117.6147
CA-2018-125556,11/14/2018,Maris LaWare,Fairfield,Office Supplies,OFF-BI-10003460,43.8,21.024
CA-2018-125612,8/3/2018,Berenike Kampe,New York City,Office Supplies,OFF-PA-10001019,39.96,18.7812
CA-2018-125682,11/22/2018,Robert Barroso,Atlanta,Office Supplies,OFF-PA-10001752,9.96,4.8804
CA-2018-125731,9/10/2018,Clay Ludtke,Gresham,Furniture,FUR-CH-10003973,1487.04,148.704
CA-2018-125759,2/8/2018,Nathan Mautz,North Las Vegas,Furniture,FUR-FU-10002111,14.56,5.5328
CA-2018-125829,11/4/2018,William Brown,Los Angeles,Furniture,FUR-TA-10002041,573.728,-64.5444
CA-2018-125997,9/20/2018,Mitch Webber,New York City,Furniture,FUR-BO-10002213,801.568,-10.0196
CA-2018-126032,6/23/2018,Brian Stugart,Philadelphia,Technology,TEC-AC-10000158,86.376,1.0797
CA-2018-126193,9/7/2018,Shahid Shariari,Oswego,Office Supplies,OFF-BI-10001249,3.828,-6.5076
CA-2018-126200,8/25/2018,Joe Elijah,Houston,Office Supplies,OFF-BI-10002133,25.68,-39.804
CA-2018-126277,9/13/2018,Lena Hernandez,Columbus,Office Supplies,OFF-BI-10004022,2.502,-2.0016
CA-2018-126333,12/23/2018,Michelle Ellison,Port Arthur,Office Supplies,OFF-PA-10000223,5.184,1.8144
CA-2018-126361,8/4/2018,Valerie Dominguez,Pleasant Grove,Office Supplies,OFF-AP-10003590,1089.75,305.13
CA-2018-126403,9/9/2018,Rick Reed,Lowell,Furniture,FUR-CH-10003761,785.88,212.1876
CA-2018-126480,9/20/2018,Henry Goldwyn,San Diego,Office Supplies,OFF-PA-10004610,8.56,3.852
CA-2018-126522,9/1/2018,Larry Tron,Escondido,Office Supplies,OFF-AR-10004042,53.94,15.6426
CA-2018-126683,9/29/2018,Paul Prost,Seattle,Furniture,FUR-FU-10001706,6.16,2.9568
CA-2018-126760,7/26/2018,Kunst Miller,North Las Vegas,Furniture,FUR-CH-10003312,674.352,-109.5822
CA-2018-126802,12/29/2018,Zuschuss Carroll,Chicago,Furniture,FUR-FU-10000193,38.976,-50.6688
CA-2018-126907,11/1/2018,Suzanne McNair,Chicago,Office Supplies,OFF-PA-10000533,15.696,5.1012
CA-2018-126963,6/15/2018,Pamela Stobb,El Paso,Office Supplies,OFF-PA-10001952,36.544,11.8768
CA-2018-127012,8/11/2018,Greg Matthias,Seattle,Furniture,FUR-FU-10003691,12.35,5.434
CA-2018-127131,11/24/2018,Harold Ryan,Seattle,Office Supplies,OFF-BI-10004656,12.096,4.2336
CA-2018-127159,5/12/2018,Hunter Lopez,Milwaukee,Furniture,FUR-FU-10000010,34.79,10.7849
CA-2018-127166,5/21/2018,Katherine Hughes,Houston,Furniture,FUR-CH-10003396,107.772,-29.2524
CA-2018-127187,12/4/2018,Cathy Prescott,New York City,Technology,TEC-PH-10000673,129.98,62.3904
CA-2018-127299,9/19/2018,John Lee,Charlotte,Office Supplies,OFF-ST-10003722,67.344,7.5762
CA-2018-127383,12/31/2018,Candace McMahon,El Paso,Office Supplies,OFF-EN-10004773,49.568,17.9684
CA-2018-127446,11/25/2018,Matt Collister,Arlington,Furniture,FUR-FU-10000221,6.096,-3.9624
CA-2018-127488,9/22/2018,Maribeth Schnelling,Boca Raton,Office Supplies,OFF-LA-10001613,4.608,1.6704
CA-2018-127523,5/11/2018,Brooke Gillingham,Watertown,Office Supplies,OFF-AP-10004249,35.91,9.6957
CA-2018-127558,11/15/2018,Shahid Shariari,Los Angeles,Furniture,FUR-FU-10002505,10.11,3.2352
CA-2018-127586,9/26/2018,Christopher Schild,Seattle,Office Supplies,OFF-ST-10002615,310.12,80.6312
CA-2018-127614,2/11/2018,Natalie Fritzler,Chesapeake,Furniture,FUR-TA-10003715,1256.22,75.3732
CA-2018-127691,7/22/2018,Erin Mull,New York City,Office Supplies,OFF-AR-10002053,5.96,1.6688
CA-2018-127859,3/17/2018,Quincy Jones,Philadelphia,Office Supplies,OFF-PA-10003641,126.624,41.1528
CA-2018-127866,7/20/2018,Jonathan Doherty,Riverside,Office Supplies,OFF-AR-10003481,13.12,3.8048
CA-2018-127936,9/2/2018,Clay Ludtke,New York City,Office Supplies,OFF-AR-10002445,21.24,8.0712
CA-2018-127964,3/3/2018,Anne Pryor,New York City,Office Supplies,OFF-BI-10003429,25.32,9.1785
CA-2018-128055,3/31/2018,Alex Avila,San Francisco,Office Supplies,OFF-AP-10002765,52.98,14.8344
CA-2018-128062,11/19/2018,Alan Dominguez,Philadelphia,Office Supplies,OFF-PA-10001583,5.88,1.9845
CA-2018-128146,6/21/2018,Dave Brooks,Lakewood,Office Supplies,OFF-AR-10001919,3.76,1.0904
CA-2018-128209,11/17/2018,Greg Tran,Buffalo,Furniture,FUR-BO-10002213,4007.84,-50.098
CA-2018-128237,3/25/2018,Christina Anderson,San Francisco,Office Supplies,OFF-AR-10000034,25.44,9.9216
CA-2018-128524,11/11/2018,Mary Zewe,Seattle,Office Supplies,OFF-AP-10002892,22.98,6.894
CA-2018-128538,10/11/2018,Alan Shonely,Redondo Beach,Office Supplies,OFF-EN-10001219,7.64,3.7436
CA-2018-128622,11/15/2018,Scott Cohen,San Francisco,Office Supplies,OFF-SU-10001574,10.95,3.285
CA-2018-128839,9/8/2018,Ted Trevino,Chesapeake,Office Supplies,OFF-FA-10002280,45,21.6
CA-2018-128846,4/7/2018,Roland Schwarz,Columbia,Office Supplies,OFF-PA-10000100,122.97,60.2553
CA-2018-128888,11/15/2018,Peter Bühler,Houston,Office Supplies,OFF-EN-10003001,604.656,204.0714
CA-2018-128986,8/3/2018,Gary Hansen,Glendale,Office Supplies,OFF-PA-10001289,93.024,33.7212
CA-2018-129091,11/22/2018,Ruben Ausman,Columbus,Office Supplies,OFF-AP-10002734,675.12,290.3016
CA-2018-129147,11/2/2018,Liz Carlisle,Medina,Office Supplies,OFF-BI-10001098,19.242,-13.4694
CA-2018-129168,8/17/2018,Ken Black,Houston,Office Supplies,OFF-PA-10001639,15.552,5.4432
CA-2018-129189,7/21/2018,Harry Marie,Dallas,Furniture,FUR-CH-10004997,657.93,-93.99
CA-2018-129364,12/8/2018,Tim Brockman,Salem,Office Supplies,OFF-BI-10001132,6.456,-4.5192
CA-2018-129574,5/26/2018,Dean percer,Murray,Office Supplies,OFF-PA-10002893,48.4,23.232
CA-2018-129819,12/13/2018,Kimberly Carter,Henderson,Office Supplies,OFF-BI-10004970,12.39,5.8233
CA-2018-129924,7/12/2018,Alyssa Crouse,San Francisco,Furniture,FUR-TA-10004575,698.352,-17.4588
CA-2018-129938,12/15/2018,Ed Braxton,Philadelphia,Furniture,FUR-CH-10003774,445.802,-108.2662
CA-2018-130092,1/11/2018,Seth Vernon,Dover,Furniture,FUR-FU-10000010,9.94,3.0814
CA-2018-130155,5/19/2018,Tamara Dahlen,Virginia Beach,Office Supplies,OFF-SU-10004737,34.2,9.234
CA-2018-130274,5/3/2018,Joni Sundaresam,Appleton,Office Supplies,OFF-LA-10002195,21.56,10.3488
CA-2018-130421,3/3/2018,Sam Craven,Houston,Office Supplies,OFF-AP-10002534,176.772,-459.6072
CA-2018-130428,3/31/2018,Trudy Glocke,Tampa,Furniture,FUR-CH-10002965,1125.488,98.4802
CA-2018-130449,9/6/2018,Victoria Pisteka,San Francisco,Furniture,FUR-FU-10001487,41.88,12.1452
CA-2018-130575,12/14/2018,Cari Sayre,Chicago,Office Supplies,OFF-BI-10002353,9.264,-13.896
CA-2018-130624,6/21/2018,Toby Braunhardt,New York City,Office Supplies,OFF-AP-10001303,59.7,26.865
CA-2018-130673,5/20/2018,Matt Collister,San Marcos,Furniture,FUR-FU-10003489,10.332,-5.9409
CA-2018-130729,10/24/2018,Allen Armold,Rancho Cucamonga,Office Supplies,OFF-BI-10002706,34.272,11.1384
CA-2018-130813,1/6/2018,Lycoris Saunders,Los Angeles,Office Supplies,OFF-PA-10002005,19.44,9.3312
CA-2018-130869,11/17/2018,Cassandra Brandow,Cedar Hill,Office Supplies,OFF-EN-10002600,7.08,2.478
CA-2018-130918,8/22/2018,Jeremy Pistek,North Miami,Office Supplies,OFF-SU-10003936,7.632,-1.8126
CA-2018-130960,12/30/2018,Ken Brennan,Taylor,Office Supplies,OFF-AR-10003651,9.84,2.8536
CA-2018-131002,9/7/2018,Tom Boeckenhauer,Tulsa,Furniture,FUR-FU-10004270,57.69,23.6529
CA-2018-131009,3/1/2018,Shahid Collister,El Paso,Furniture,FUR-CH-10001270,362.25,0
CA-2018-131051,12/1/2018,Toby Ritter,San Francisco,Furniture,FUR-FU-10001861,58.2,28.518
CA-2018-131247,3/30/2018,Guy Armstrong,San Francisco,Furniture,FUR-BO-10001337,205.666,-12.098
CA-2018-131310,7/12/2018,Clay Ludtke,Seattle,Furniture,FUR-CH-10001797,123.136,13.8528
CA-2018-131387,4/28/2018,Arianne Irving,San Francisco,Technology,TEC-PH-10001459,1679.96,125.997
CA-2018-131450,8/8/2018,Lena Radford,San Diego,Furniture,FUR-FU-10001979,327.76,91.7728
CA-2018-131527,12/1/2018,Toby Braunhardt,Jacksonville,Technology,TEC-PH-10001644,95.968,9.5968
CA-2018-131541,7/28/2018,Chloris Kastensmidt,Apopka,Furniture,FUR-FU-10003623,129.888,12.9888
CA-2018-131800,12/30/2018,Astrea Jones,New York City,Office Supplies,OFF-AP-10004136,122.94,30.735
CA-2018-131905,2/6/2018,Neil Ducich,Chesapeake,Office Supplies,OFF-LA-10002787,15,7.2
CA-2018-131926,6/1/2018,Dianna Wilson,Lakeville,Furniture,FUR-CH-10004063,2001.86,580.5394
CA-2018-131947,9/17/2018,Joseph Airdo,Springfield,Office Supplies,OFF-AR-10000411,38.256,4.782
CA-2018-132010,10/13/2018,Michelle Arnett,Richmond,Office Supplies,OFF-BI-10002432,15.18,7.1346
CA-2018-132227,11/4/2018,Sam Zeldin,New York City,Office Supplies,OFF-BI-10000962,52.064,18.8732
CA-2018-132451,9/26/2018,Karen Ferguson,San Diego,Furniture,FUR-CH-10000454,585.552,73.194
CA-2018-132500,9/8/2018,Gary Zandusky,San Francisco,Technology,TEC-AC-10001383,49.98,8.4966
CA-2018-132542,10/6/2018,Alice McCarthy,Omaha,Office Supplies,OFF-BI-10004099,15.36,7.68
CA-2018-132612,6/9/2018,Frank Olsen,Harrisonburg,Furniture,FUR-TA-10004534,1441.3,245.021
CA-2018-132787,9/19/2018,Mike Caudle,Seattle,Office Supplies,OFF-ST-10001321,92.52,24.9804
CA-2018-132801,10/7/2018,John Grady,Dallas,Office Supplies,OFF-ST-10001228,107.44,10.744
CA-2018-132864,12/2/2018,Katherine Nockton,Columbus,Technology,TEC-AC-10001267,119.8,29.95
CA-2018-132913,12/24/2018,Adam Shillingsburg,San Diego,Office Supplies,OFF-AP-10003278,13.97,3.6322
CA-2018-132962,9/13/2018,Jessica Myrick,Philadelphia,Office Supplies,OFF-PA-10003543,15.552,5.4432
CA-2018-132983,4/28/2018,David Smith,Jamestown,Technology,TEC-AC-10000736,159.98,57.5928
CA-2018-133158,8/19/2018,David Wiener,Los Angeles,Furniture,FUR-FU-10000723,289.24,26.0316
CA-2018-133228,4/4/2018,Maurice Satty,Detroit,Furniture,FUR-FU-10004020,5.47,2.3521
CA-2018-133270,6/6/2018,Bryan Mills,Rochester,Office Supplies,OFF-AR-10002656,13.36,4.9432
CA-2018-133305,7/11/2018,Mark Hamilton,New York City,Office Supplies,OFF-BI-10002954,18.28,6.398
CA-2018-133354,2/22/2018,Sue Ann Reed,Moreno Valley,Office Supplies,OFF-PA-10001800,19.44,9.3312
CA-2018-133389,6/22/2018,Toby Braunhardt,Phoenix,Office Supplies,OFF-BI-10001553,8.226,-6.0324
CA-2018-133424,3/30/2018,Dorris liebe,Seattle,Office Supplies,OFF-LA-10002312,44.4,22.2
CA-2018-133543,12/22/2018,Khloe Miller,San Jose,Office Supplies,OFF-AR-10003394,11.76,3.1752
CA-2018-133592,12/31/2018,Katherine Murray,Providence,Furniture,FUR-BO-10000362,341.96,78.6508
CA-2018-133634,11/5/2018,Steven Roelle,Arlington,Technology,TEC-AC-10002550,47.79,16.2486
CA-2018-133690,8/3/2018,Bruce Stewart,Denver,Furniture,FUR-TA-10004289,218.75,-161.875
CA-2018-133704,9/20/2018,Michelle Arnett,Los Angeles,Office Supplies,OFF-AP-10001366,43.92,11.8584
CA-2018-133753,6/9/2018,Carl Weiss,Huntsville,Office Supplies,OFF-AR-10001953,70.368,6.1572
CA-2018-133809,11/18/2018,MaryBeth Skach,Fairfield,Office Supplies,OFF-BI-10001757,11.808,-8.6592
CA-2018-133830,12/5/2018,Rob Lucas,Los Angeles,Office Supplies,OFF-AR-10003045,26.46,11.907
CA-2018-133851,6/9/2018,Chuck Magee,San Francisco,Office Supplies,OFF-AR-10003752,23.1,10.626
CA-2018-133963,5/18/2018,George Ashbrook,Dallas,Office Supplies,OFF-PA-10001526,3.984,1.4442
CA-2018-134061,4/29/2018,Lauren Leatherbury,Rochester,Furniture,FUR-FU-10001424,17.46,5.9364
CA-2018-134103,1/30/2018,Mike Vittorini,Detroit,Office Supplies,OFF-PA-10001204,10.56,4.752
CA-2018-134215,8/4/2018,Marina Lichtenstein,Bangor,Office Supplies,OFF-AP-10001271,101.96,27.5292
CA-2018-134278,7/6/2018,Emily Phan,New York City,Technology,TEC-CO-10001046,559.992,174.9975
CA-2018-134313,11/1/2018,Russell Applegate,Denver,Office Supplies,OFF-AR-10001897,43.176,4.3176
CA-2018-134551,12/20/2018,Tony Sayre,Columbia,Furniture,FUR-CH-10004287,662.88,74.574
CA-2018-134572,4/20/2018,Seth Vernon,Houston,Furniture,FUR-TA-10001705,744.1,-95.67
CA-2018-134621,12/21/2018,Dennis Pardue,Columbia,Office Supplies,OFF-BI-10000977,18.24,-14.592
CA-2018-134677,10/6/2018,Xylona Preis,San Diego,Technology,TEC-AC-10001445,9.09,1.9089
CA-2018-134726,11/2/2018,Steven Ward,Seattle,Technology,TEC-AC-10000023,41.94,15.0984
CA-2018-135090,11/22/2018,Susan Pistek,Los Angeles,Office Supplies,OFF-PA-10002245,53.82,24.219
CA-2018-135405,1/9/2018,Melanie Seite,Laredo,Office Supplies,OFF-AR-10004078,9.344,1.168
CA-2018-135608,12/8/2018,Jim Karlsson,Olympia,Furniture,FUR-CH-10002602,603.92,45.294
CA-2018-135657,6/3/2018,Steven Cartwright,Seattle,Furniture,FUR-TA-10004086,515.88,113.4936
CA-2018-135699,8/29/2018,Hilary Holden,San Francisco,Office Supplies,OFF-PA-10003001,13.36,6.4128
CA-2018-135755,5/3/2018,Nathan Cano,Yonkers,Office Supplies,OFF-BI-10003981,10.896,3.9498
CA-2018-135993,5/28/2018,Patrick Jones,Seattle,Technology,TEC-AC-10004877,27.6,2.208
CA-2018-136280,11/29/2018,Corey-Lock,Philadelphia,Office Supplies,OFF-LA-10000452,5.04,1.764
CA-2018-136336,4/21/2018,Dorothy Badders,Henderson,Office Supplies,OFF-ST-10002574,828.84,0
CA-2018-136399,12/16/2018,Chad Cunningham,Los Angeles,Furniture,FUR-CH-10002602,241.568,18.1176
CA-2018-136567,12/20/2018,Penelope Sewall,Harrisonburg,Furniture,FUR-TA-10000617,455.1,100.122
CA-2018-136644,6/16/2018,Sonia Cooley,Mishawaka,Furniture,FUR-CH-10000225,647.84,32.392
CA-2018-136742,4/6/2018,Guy Phonely,Lancaster,Office Supplies,OFF-BI-10003719,44.91,-35.928
CA-2018-136861,9/5/2018,Patrick Ryan,Saint Petersburg,Furniture,FUR-FU-10001967,31.984,1.999
CA-2018-137092,10/20/2018,Lindsay Shagiari,Chicago,Office Supplies,OFF-BI-10000632,8.682,-14.7594
CA-2018-137274,3/29/2018,Mike Gockenbach,Plano,Furniture,FUR-TA-10001889,890.841,-152.7156
CA-2018-137351,9/30/2018,Doug Bickford,Seattle,Office Supplies,OFF-BI-10003910,43.176,13.4925
CA-2018-137575,8/6/2018,Trudy Brown,New York City,Technology,TEC-AC-10004571,199.98,83.9916
CA-2018-137589,11/3/2018,Maxwell Schwartz,Lancaster,Office Supplies,OFF-SU-10000157,286.344,-64.4274
CA-2018-137911,10/9/2018,Bart Pistole,Jacksonville,Office Supplies,OFF-PA-10004071,88.768,31.0688
CA-2018-138023,8/15/2018,Keith Herrera,Dallas,Office Supplies,OFF-BI-10003638,30.96,-52.632
CA-2018-138072,12/30/2018,Guy Armstrong,Philadelphia,Technology,TEC-AC-10004859,27.968,6.992
CA-2018-138100,9/15/2018,Alex Avila,New York City,Furniture,FUR-FU-10002456,14.56,6.2608
CA-2018-138128,12/9/2018,Frank Preis,Philadelphia,Office Supplies,OFF-EN-10002500,30.672,9.585
CA-2018-138177,9/19/2018,Neil Ducich,Chandler,Furniture,FUR-TA-10004607,73.915,-45.8273
CA-2018-138198,7/18/2018,Jack Lebron,New Rochelle,Office Supplies,OFF-BI-10002103,13.904,4.5188
CA-2018-138240,10/9/2018,Shirley Jackson,San Francisco,Office Supplies,OFF-AR-10002135,144.6,41.934
CA-2018-138296,12/5/2018,Roy Collins,Alexandria,Office Supplies,OFF-ST-10002444,24.56,6.8768
CA-2018-138317,6/21/2018,Natalie Webber,Philadelphia,Furniture,FUR-FU-10000550,3.984,0.6474
CA-2018-138359,4/1/2018,Katharine Harms,Revere,Office Supplies,OFF-BI-10000145,6.24,3.0576
CA-2018-138436,3/26/2018,Jonathan Doherty,Los Angeles,Technology,TEC-AC-10002323,66.3,8.619
CA-2018-138450,10/18/2018,Edward Hooks,Philadelphia,Office Supplies,OFF-EN-10001335,52.512,19.692
CA-2018-138513,5/23/2018,Erica Hackney,Bellevue,Office Supplies,OFF-PA-10003177,12.96,6.2208
CA-2018-138527,9/12/2018,Brad Norvell,Cary,Office Supplies,OFF-AP-10001469,166.84,18.7695
CA-2018-138681,12/20/2018,Carol Triggs,Tucson,Furniture,FUR-CH-10004860,242.352,-42.4116
CA-2018-138709,7/4/2018,Maxwell Schwartz,Richmond,Office Supplies,OFF-BI-10000145,15.6,7.644
CA-2018-138737,12/7/2018,Frank Preis,Los Angeles,Office Supplies,OFF-AR-10003190,8.64,2.4192
CA-2018-138940,4/11/2018,Gary Mitchum,Austin,Technology,TEC-PH-10001835,758.352,265.4232
CA-2018-139017,5/11/2018,Raymond Messe,Houston,Technology,TEC-AC-10001013,46.864,7.6154
